respondent_id,question_text,item,answer,other_text
10,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
11,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
12,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
13,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
14,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
15,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
16,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
17,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
18,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
19,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
20,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
21,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
22,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
23,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
24,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
25,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
26,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
27,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
28,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
29,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
30,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
31,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
32,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
33,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
34,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
35,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
36,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
37,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
38,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
39,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
40,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
41,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
42,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
43,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
44,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
45,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
46,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
47,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
48,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
49,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
50,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
51,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
52,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
53,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
54,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
55,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Keine Antwort,
56,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Nein,
57,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
58,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
59,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,"Der Einsatz von datengetriebenen Methoden (z. B. Predictive Analytics, Sprachmodelle) wird in unserem Unternehmen als Chance gesehen, regelmäßige das Kennzahlensystem anzupassen und weiterzuentwickeln.",Ja,
