respondent_id,question_text,item,answer
1,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
2,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
3,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
4,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
5,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
6,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
7,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
8,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
9,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
10,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
11,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
12,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
13,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
14,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
15,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
16,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
17,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
18,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
19,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
20,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
21,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
22,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
23,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
24,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
25,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
26,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
27,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
28,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
29,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
30,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
31,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
32,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
33,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
34,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
35,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
36,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
37,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
38,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
39,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
40,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
41,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
42,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
43,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
44,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
45,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
46,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
47,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
48,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
49,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
50,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
51,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
52,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
53,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
54,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
55,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
56,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
57,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
58,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
59,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
60,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
61,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
62,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Nein
63,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
64,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Keine Antwort
65,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
66,Stimmen Sie nachfolgenden Aussagen zur Digitalisierung und Quantifizierung zirkulärer Wertschöpfungsprozesse zu?,Die Definition geeigneter Kennzahlen für Kreislaufwirtschaftsprozesse ist aufgrund fehlender Daten oder unklarer Verantwortlichkeiten erschwert.,Ja
